metro_nonmetro,county_name,state_abbr,geoId,value
Nonmetropolitan,Page County,VA,us-va-139,0.080533389
Nonmetropolitan,Patrick County,VA,us-va-141,0.099481507
Nonmetropolitan,Pittsylvania County,VA,us-va-143,0.083246809
Nonmetropolitan,Prince Edward County,VA,us-va-147,0.051967574
Nonmetropolitan,Richmond County,VA,us-va-159,0.045387602
Nonmetropolitan,Rockbridge County,VA,us-va-163,0.081111528
Nonmetropolitan,Russell County,VA,us-va-167,0.051147066
Nonmetropolitan,Shenandoah County,VA,us-va-171,0.09447148
Nonmetropolitan,Smyth County,VA,us-va-173,0.069038097
Nonmetropolitan,Southampton County,VA,us-va-175,0.111516738
Nonmetropolitan,Tazewell County,VA,us-va-185,0.068102739
Nonmetropolitan,Westmoreland County,VA,us-va-193,0.104591837
Nonmetropolitan,Wise County,VA,us-va-195,0.0699742
Nonmetropolitan,Wythe County,VA,us-va-197,0.072089539
Nonmetropolitan,Addison County,VT,us-vt-001,0.055413146
Nonmetropolitan,Bennington County,VT,us-vt-003,0.074262832
Nonmetropolitan,Caledonia County,VT,us-vt-005,0.066156942
Nonmetropolitan,Essex County,VT,us-vt-009,0.093354748
Nonmetropolitan,Lamoille County,VT,us-vt-015,0.057063791
Nonmetropolitan,Orange County,VT,us-vt-017,0.0625
Nonmetropolitan,Orleans County,VT,us-vt-019,0.089060813
Nonmetropolitan,Rutland County,VT,us-vt-021,0.076146403
Nonmetropolitan,Washington County,VT,us-vt-023,0.060814115
Nonmetropolitan,Windham County,VT,us-vt-025,0.062051631
Nonmetropolitan,Windsor County,VT,us-vt-027,0.069540651
Nonmetropolitan,Adams County,WA,us-wa-001,0.036398467
Nonmetropolitan,Clallam County,WA,us-wa-009,0.115866613
Nonmetropolitan,Columbia County,WA,us-wa-013,0.115770283
Nonmetropolitan,Ferry County,WA,us-wa-019,0.116577366
Nonmetropolitan,Garfield County,WA,us-wa-023,0.104547831
Nonmetropolitan,Grant County,WA,us-wa-025,0.064794254
Nonmetropolitan,Grays Harbor County,WA,us-wa-027,0.109475829
Nonmetropolitan,Island County,WA,us-wa-029,0.152635878
Nonmetropolitan,Jefferson County,WA,us-wa-031,0.116619548
Nonmetropolitan,Kittitas County,WA,us-wa-037,0.075502029
Nonmetropolitan,Klickitat County,WA,us-wa-039,0.099107562
Nonmetropolitan,Lewis County,WA,us-wa-041,0.093998619
Nonmetropolitan,Lincoln County,WA,us-wa-043,0.112363312
Nonmetropolitan,Mason County,WA,us-wa-045,0.136550082
Nonmetropolitan,Okanogan County,WA,us-wa-047,0.089786756
Nonmetropolitan,Pacific County,WA,us-wa-049,0.115123487
Nonmetropolitan,Pend Oreille County,WA,us-wa-051,0.12739303
Nonmetropolitan,San Juan County,WA,us-wa-055,0.075040278
Nonmetropolitan,Wahkiakum County,WA,us-wa-069,0.156730018
Nonmetropolitan,Whitman County,WA,us-wa-075,0.042237096
Nonmetropolitan,Adams County,WI,us-wi-001,0.103125513
Nonmetropolitan,Ashland County,WI,us-wi-003,0.080423696
Nonmetropolitan,Barron County,WI,us-wi-005,0.072316905
Nonmetropolitan,Bayfield County,WI,us-wi-007,0.107413557
Nonmetropolitan,Buffalo County,WI,us-wi-011,0.076528231
Nonmetropolitan,Burnett County,WI,us-wi-013,0.103245251
Nonmetropolitan,Clark County,WI,us-wi-019,0.062389978
Nonmetropolitan,Crawford County,WI,us-wi-023,0.081266898
Nonmetropolitan,Dodge County,WI,us-wi-027,0.068471494
Nonmetropolitan,Door County,WI,us-wi-029,0.075135917
Nonmetropolitan,Dunn County,WI,us-wi-033,0.054129814
Nonmetropolitan,Florence County,WI,us-wi-037,0.112866242
Nonmetropolitan,Forest County,WI,us-wi-041,0.077085813
Nonmetropolitan,Grant County,WI,us-wi-043,0.059454692
Nonmetropolitan,Green Lake County,WI,us-wi-047,0.073786794
Nonmetropolitan,Iron County,WI,us-wi-051,0.094865432
Nonmetropolitan,Jackson County,WI,us-wi-053,0.091222343
Nonmetropolitan,Jefferson County,WI,us-wi-055,0.064489476
Nonmetropolitan,Juneau County,WI,us-wi-057,0.092393338
Nonmetropolitan,Lafayette County,WI,us-wi-065,0.058210252
Nonmetropolitan,Langlade County,WI,us-wi-067,0.085823268
Nonmetropolitan,Lincoln County,WI,us-wi-069,0.069339158
Nonmetropolitan,Manitowoc County,WI,us-wi-071,0.078542023
Nonmetropolitan,Marinette County,WI,us-wi-075,0.095085909
Nonmetropolitan,Marquette County,WI,us-wi-077,0.099546095
Nonmetropolitan,Menominee County,WI,us-wi-078,0.070874114
Nonmetropolitan,Monroe County,WI,us-wi-081,0.119170529
Nonmetropolitan,Oneida County,WI,us-wi-085,0.088518402
Nonmetropolitan,Pepin County,WI,us-wi-091,0.070351759
Nonmetropolitan,Polk County,WI,us-wi-095,0.077882218
Nonmetropolitan,Portage County,WI,us-wi-097,0.065990642
Nonmetropolitan,Price County,WI,us-wi-099,0.097953216
Nonmetropolitan,Richland County,WI,us-wi-103,0.065751605
Nonmetropolitan,Rusk County,WI,us-wi-107,0.090460236
Nonmetropolitan,Sauk County,WI,us-wi-111,0.070104864
Nonmetropolitan,Sawyer County,WI,us-wi-113,0.087301068
Nonmetropolitan,Shawano County,WI,us-wi-115,0.072266774
Nonmetropolitan,Taylor County,WI,us-wi-119,0.073283136
Nonmetropolitan,Trempealeau County,WI,us-wi-121,0.07162437
Nonmetropolitan,Vilas County,WI,us-wi-125,0.086394832
Nonmetropolitan,Walworth County,WI,us-wi-127,0.058170865
Nonmetropolitan,Washburn County,WI,us-wi-129,0.086119554
Nonmetropolitan,Waupaca County,WI,us-wi-135,0.076134984
Nonmetropolitan,Waushara County,WI,us-wi-137,0.081540868
Nonmetropolitan,Wood County,WI,us-wi-141,0.084393919
Nonmetropolitan,Barbour County,WV,us-wv-001,0.077072696
Nonmetropolitan,Braxton County,WV,us-wv-007,0.087765155
Nonmetropolitan,Calhoun County,WV,us-wv-013,0.090185676
Nonmetropolitan,Doddridge County,WV,us-wv-017,0.071787072
Nonmetropolitan,Gilmer County,WV,us-wv-021,0.0638195
Nonmetropolitan,Grant County,WV,us-wv-023,0.08341857
Nonmetropolitan,Greenbrier County,WV,us-wv-025,0.082571265
Nonmetropolitan,Hardy County,WV,us-wv-031,0.080210158
Nonmetropolitan,Harrison County,WV,us-wv-033,0.074894432
Nonmetropolitan,Jackson County,WV,us-wv-035,0.087914616
Nonmetropolitan,Lewis County,WV,us-wv-041,0.084935897
Nonmetropolitan,Lincoln County,WV,us-wv-043,0.055469054
Nonmetropolitan,Logan County,WV,us-wv-045,0.051185215
Nonmetropolitan,Marion County,WV,us-wv-049,0.067156348
Nonmetropolitan,Mason County,WV,us-wv-053,0.073119252
Nonmetropolitan,Mcdowell County,WV,us-wv-047,0.047284867
Nonmetropolitan,Mercer County,WV,us-wv-055,0.073945796
Nonmetropolitan,Mineral County,WV,us-wv-057,0.076657168
Nonmetropolitan,Mingo County,WV,us-wv-059,0.059701493
Nonmetropolitan,Monroe County,WV,us-wv-063,0.076923077
Nonmetropolitan,Nicholas County,WV,us-wv-067,0.076011485
Nonmetropolitan,Pendleton County,WV,us-wv-071,0.088852659
Nonmetropolitan,Pleasants County,WV,us-wv-073,0.110872439
Nonmetropolitan,Pocahontas County,WV,us-wv-075,0.117702301
Nonmetropolitan,Randolph County,WV,us-wv-083,0.072690066
Nonmetropolitan,Ritchie County,WV,us-wv-085,0.070180723
Nonmetropolitan,Roane County,WV,us-wv-087,0.082157904
Nonmetropolitan,Summers County,WV,us-wv-089,0.092811647
Nonmetropolitan,Taylor County,WV,us-wv-091,0.072023855
Nonmetropolitan,Tucker County,WV,us-wv-093,0.087101297
Nonmetropolitan,Tyler County,WV,us-wv-095,0.087805628
Nonmetropolitan,Upshur County,WV,us-wv-097,0.074723296
Nonmetropolitan,Webster County,WV,us-wv-101,0.086228097
Nonmetropolitan,Wetzel County,WV,us-wv-103,0.085752931
Nonmetropolitan,Wyoming County,WV,us-wv-109,0.051645754
Nonmetropolitan,Albany County,WY,us-wy-001,0.058100454
Nonmetropolitan,Big Horn County,WY,us-wy-003,0.095082705
Nonmetropolitan,Campbell County,WY,us-wy-005,0.072639647
Nonmetropolitan,Carbon County,WY,us-wy-007,0.068528598
Nonmetropolitan,Converse County,WY,us-wy-009,0.090251663
Nonmetropolitan,Crook County,WY,us-wy-011,0.100142298
Nonmetropolitan,Fremont County,WY,us-wy-013,0.083107225
Nonmetropolitan,Goshen County,WY,us-wy-015,0.088337469
Nonmetropolitan,Hot Springs County,WY,us-wy-017,0.098658468
Nonmetropolitan,Johnson County,WY,us-wy-019,0.093865906
Nonmetropolitan,Lincoln County,WY,us-wy-023,0.082147984
Nonmetropolitan,Niobrara County,WY,us-wy-027,0.095283019
Nonmetropolitan,Park County,WY,us-wy-029,0.090592767
Nonmetropolitan,Platte County,WY,us-wy-031,0.091014999
Nonmetropolitan,Sheridan County,WY,us-wy-033,0.110366434
Nonmetropolitan,Sublette County,WY,us-wy-035,0.116465863
Nonmetropolitan,Sweetwater County,WY,us-wy-037,0.087592414
Nonmetropolitan,Teton County,WY,us-wy-039,0.024381443
Nonmetropolitan,Uinta County,WY,us-wy-041,0.068598069
Nonmetropolitan,Washakie County,WY,us-wy-043,0.078022339
Nonmetropolitan,Weston County,WY,us-wy-045,0.132479414
